author,category,comment_count,country,date,img_title,title,url
Colin McGourty,category,20,,"Aug 28, 2019 | 1:05 PM",,Sinquefield Cup 10: Magnus wins just in time,https://chess24.com/en/read/news/sinquefield-cup-10-magnus-wins-just-in-time
Colin McGourty,category,1,,"Aug 27, 2019 | 1:02 PM",,Sinquefield Cup 9: Ding and Nepo break clear,https://chess24.com/en/read/news/sinquefield-cup-9-ding-and-nepo-break-clear
Colin McGourty,category,19,,"Aug 30, 2019 | 10:52 AM",,Ding Liren beats Carlsen to win Sinquefield Cup,https://chess24.com/en/read/news/ding-liren-beats-carlsen-to-win-sinquefield-cup
Colin McGourty,category,10,,"Aug 29, 2019 | 11:16 AM",,Sinquefield Cup 11: Carlsen earns playoff with Ding,https://chess24.com/en/read/news/sinquefield-cup-11-carlsen-earns-playoff-with-ding
chess24 staff,category,2,,"Aug 31, 2019 | 3:44 PM",,Jan's Opening Clinic 24: Part 4,https://chess24.com/en/read/news/jan-s-opening-clinic-24-part-4
David Martínez,category,55,,"Sep 1, 2019 | 5:04 PM",,"chess24 launches $50,000 Banter Blitz Cup",https://chess24.com/en/read/news/chess24-launches-50-000-banter-blitz-cup
Colin McGourty,category,7,,"Sep 3, 2019 | 11:00 AM",,"Chess 9LX, Day 1: Kasparov suffers heavy blow",https://chess24.com/en/read/news/chess-9lx-day-1-kasparov-suffers-heavy-blow
Colin McGourty,category,11,,"Sep 2, 2019 | 10:30 AM",,Kasparov returns to face Caruana in Chess960,https://chess24.com/en/read/news/kasparov-returns-to-face-caruana-in-chess960
chess24 staff,category,12,,"Sep 3, 2019 | 2:40 PM",,Chessable joins the Play Magnus chess24 family,https://chess24.com/en/read/news/chessable-joins-the-playmagnus-chess24-family
Colin McGourty,category,1,,"Sep 4, 2019 | 10:51 AM",,"Chess 9LX, Day 2: Kasparov gets to have some fun",https://chess24.com/en/read/news/chess-9lx-day-2-kasparov-gets-to-have-some-fun
chess24 staff,category,1,,"Sep 5, 2019 | 5:56 PM",,Jan's Opening Clinic 24: Part 5,https://chess24.com/en/read/news/jan-s-opening-clinic-24-part-5
Colin McGourty,category,3,,"Sep 5, 2019 | 12:13 PM",,"Chess 9LX, Day 3: Caruana beats Kasparov",https://chess24.com/en/read/news/chess-9lx-day-3-caruana-beats-kasparov
Colin McGourty,category,2,,"Sep 6, 2019 | 1:57 PM",,"Chess9LX, Day 4: Nakamura completes comeback",https://chess24.com/en/read/news/chess9lx-day-4-nakamura-completes-comeback
Colin McGourty,category,8,,"Sep 9, 2019 | 4:12 PM",,The 2019 Khanty-Mansiysk World Cup begins,https://chess24.com/en/read/news/the-2019-khanty-mansiysk-world-cup-begins
Colin McGourty,category,4,,"Sep 12, 2019 | 9:52 AM",,Khanty World Cup 1.2: A Svidler masterpiece,https://chess24.com/en/read/news/khanty-world-cup-1-2-a-svidler-masterpiece
Colin McGourty,category,6,,"Sep 11, 2019 | 8:49 AM",,"Khanty World Cup, 1.1: Rise of the teen stars",https://chess24.com/en/read/news/khanty-world-cup-1-1-rise-of-the-teen-stars
Colin McGourty,category,1,,"Sep 13, 2019 | 8:56 AM",,Khanty World Cup R1 TB: Shankland & Adams out,https://chess24.com/en/read/news/khanty-world-cup-r1-tb-shankland-adams-out
chess24 staff,category,11,,"Sep 20, 2019 | 10:38 AM",,Magnus Carlsen tops Banter Blitz Cup billing,https://chess24.com/en/read/news/magnus-carlsen-tops-banter-blitz-cup-billing
chess24 staff,category,14,,"Sep 13, 2019 | 12:15 PM",,chess24 and Opera GX: the perfect combination,https://chess24.com/en/read/news/chess24-and-operagx-the-perfect-combination
Colin McGourty,category,1,,"Sep 14, 2019 | 10:27 AM",,Khanty World Cup 2.1: Nakamura & Wei Yi lose,https://chess24.com/en/read/news/khanty-world-cup-2-1-nakamura-wei-yi-lose
Colin McGourty,category,1,,"Sep 16, 2019 | 10:01 AM",,Khanty World Cup R2 TB: Giri survives Armageddon,https://chess24.com/en/read/news/khanty-world-cup-r2-tb-giri-survives-armageddon
Colin McGourty,category,1,,"Sep 15, 2019 | 9:37 AM",,Khanty World Cup 2.2: Naka out as Firouzja stars,https://chess24.com/en/read/news/khanty-world-cup-2-2-naka-out-as-firouzja-stars
Colin McGourty,category,6,,"Sep 17, 2019 | 12:55 AM",,Khanty World Cup 3.1: Seven on the brink,https://chess24.com/en/read/news/khanty-world-cup-3-1-seven-on-the-brink
Colin McGourty,category,0,,"Sep 18, 2019 | 8:39 AM",,Khanty World Cup 3.2: No way back,https://chess24.com/en/read/news/khanty-world-cup-3-2-no-way-back
chess24 staff,category,0,,"Sep 20, 2019 | 3:00 PM",,Jan's Opening Clinic 24: Part 6,https://chess24.com/en/read/news/jan-s-opening-clinic-24-part-6
Colin McGourty,category,6,,"Sep 19, 2019 | 12:28 PM",,Khanty World Cup R3 TB: Xiong knocks out Giri,https://chess24.com/en/read/news/khanty-world-cup-r3-tb-xiong-knocks-out-giri
Colin McGourty,category,1,,"Sep 21, 2019 | 10:20 AM",,FIDE World Cup 4.1: A bad day for the USA,https://chess24.com/en/read/news/fide-world-cup-4-1-a-bad-day-for-the-usa
Colin McGourty,category,3,,"Sep 22, 2019 | 9:05 AM",,"FIDE World Cup 4.2: So, Svidler & Nepo out",https://chess24.com/en/read/news/fide-world-cup-4-2-so-svidler-and-nepo-knocked-out
Colin McGourty,category,3,,"Sep 23, 2019 | 9:08 AM",,FIDE World Cup R4 Tiebreaks: Xiong wins thriller,https://chess24.com/en/read/news/fide-world-cup-r4-tiebreaks-xiong-wins-thriller
Colin McGourty,category,3,,"Sep 24, 2019 | 12:31 AM",,FIDE World Cup QF: Who wants to win an exchange?,https://chess24.com/en/read/news/fide-world-cup-qf-1-who-wants-to-win-an-exchange
Colin McGourty,category,0,,"Sep 25, 2019 | 5:57 AM",,FIDE World Cup QF: Ding & Radjabov reach semis,https://chess24.com/en/read/news/fide-world-cup-qf-ding-radjabov-reach-semis
David Martínez,category,97,,"Sep 25, 2019 | 6:49 PM",,Banter Blitz Cup Schedule,https://chess24.com/en/read/news/banter-blitz-cup-pairings-are-out
Colin McGourty,category,15,,"Sep 28, 2019 | 8:30 AM",,FIDE World Cup SF: Radjabov crushes MVL’s dream,https://chess24.com/en/read/news/fide-world-cup-sf-radjabov-crushes-mvl-s-dream
Colin McGourty,category,13,,"Sep 26, 2019 | 9:36 AM",,FIDE World Cup QF: Aronian & Vitiugov crash out,https://chess24.com/en/read/news/fide-world-cup-qf-aronian-vitiugov-crash-out
Colin McGourty,category,9,,"Sep 29, 2019 | 7:40 PM",,FIDE World Cup SF: Ding Liren does it again!,https://chess24.com/en/read/news/fide-world-cup-sf-ding-liren-does-it-again
Colin McGourty,category,1,,"Sep 30, 2019 | 6:12 PM",,"FIDE World Cup Final, 1: A normal day",https://chess24.com/en/read/news/fide-world-cup-final-1-a-normal-day
Colin McGourty,category,5,,"Oct 2, 2019 | 8:22 AM",,FIDE World Cup Final 2: Ding Liren strikes,https://chess24.com/en/read/news/fide-world-cup-final-2-ding-liren-strikes
Colin McGourty,category,8,,"Oct 1, 2019 | 8:23 AM",,Vitiugov: “The knockout system is treacherous”,https://chess24.com/en/read/news/nikita-vitiugov-the-knockout-system-is-treacherous
Colin McGourty,category,2,,"Oct 3, 2019 | 7:54 AM",,FIDE World Cup Final 3: Never write off Radjabov!,https://chess24.com/en/read/news/fide-world-cup-final-3-never-write-off-radjabov
Colin McGourty,category,1,,"Oct 3, 2019 | 4:28 PM",,FIDE World Cup Final 4: Tiebreaks it is!,https://chess24.com/en/read/news/fide-world-cup-final-4-tiebreaks-it-is
Colin McGourty,category,16,,"Oct 5, 2019 | 11:28 AM",,Teimour Radjabov wins the 2019 FIDE World Cup,https://chess24.com/en/read/news/teimour-radjabov-wins-the-2019-fide-world-cup
Colin McGourty,category,20,,"Oct 7, 2019 | 10:56 AM",,Kramnik: “I never considered myself a genius”,https://chess24.com/en/read/news/vladimir-kramnik-i-never-considered-myself-a-genius
Colin McGourty,category,6,,"Oct 9, 2019 | 2:54 PM",,"Carlsen through, Eljanov out | Banter Blitz Cup",https://chess24.com/en/read/news/carlsen-through-eljanov-out-banter-blitz-cup-update
Colin McGourty,category,7,,"Oct 10, 2019 | 9:44 AM",,Carlsen & Caruana return for FIDE Grand Swiss,https://chess24.com/en/read/news/carlsen-caruana-return-for-fide-grand-swiss
Colin McGourty,category,1,,"Oct 12, 2019 | 10:40 AM",,Grand Swiss 2: Caruana in 5-man leading pack,https://chess24.com/en/read/news/grand-swiss-2-caruana-in-5-man-leading-pack
Colin McGourty,category,2,,"Oct 18, 2019 | 8:54 AM",,Grand Swiss 7: Aronian hits the front,https://chess24.com/en/read/news/grand-swiss-7-aronian-hits-the-front
Colin McGourty,category,8,,"Oct 11, 2019 | 11:26 AM",,"Grand Swiss 1: Anand falls, Carlsen on the edge",https://chess24.com/en/read/news/grand-swiss-1-anand-falls-carlsen-on-the-edge
Colin McGourty,category,1,,"Oct 13, 2019 | 11:01 AM",,Grand Swiss 3: Only Caruana & Wang Hao on 100%,https://chess24.com/en/read/news/grand-swiss-3-only-caruana-wang-hao-on-100
Colin McGourty,category,3,,"Oct 14, 2019 | 10:27 AM",,Grand Swiss 4: Magnus Carlsen’s great escape,https://chess24.com/en/read/news/grand-swiss-4-magnus-carlsen-s-great-escape
Colin McGourty,category,7,,"Oct 15, 2019 | 9:58 AM",,Grand Swiss 5: Anything Magnus can do…,https://chess24.com/en/read/news/grand-swiss-5-anything-magnus-can-do
chess24 staff,category,7,,"Oct 17, 2019 | 8:47 AM",,New Chess Series: 1.e4 A Complete White Repertoire by GM Jon Ludvig Hammer,https://chess24.com/en/read/news/new-chess-series-1-e4-a-complete-white-repertoire-by-gm-jon-ludvig-hammer
Colin McGourty,category,5,,"Oct 16, 2019 | 2:32 PM",,Grand Swiss 6: Stars flex their muscles,https://chess24.com/en/read/news/grand-swiss-6-stars-flex-their-muscles
Colin McGourty,category,2,,"Oct 21, 2019 | 9:50 AM",,Grand Swiss 10: Caruana and Wang Hao lead,https://chess24.com/en/read/news/grand-slam-10-caruana-and-wang-hao-lead
Colin McGourty,category,13,,"Oct 19, 2019 | 11:20 AM",,Grand Swiss 8: David Antón joins the leaders,https://chess24.com/en/read/news/grand-swiss-8-david-anton-joins-the-leaders
Colin McGourty,category,2,,"Oct 20, 2019 | 10:50 AM",,Grand Swiss 9: Nakamura joins Candidates battle,https://chess24.com/en/read/news/grand-swiss-9-nakamura-joins-candidates-battle
Colin McGourty,category,18,,"Oct 22, 2019 | 2:09 PM",,Wang Hao wins it all! 9 Grand Swiss conclusions,https://chess24.com/en/read/news/wang-hao-wins-it-all-9-grand-swiss-conclusions
chess24 staff,category,5,,"Oct 23, 2019 | 1:29 PM",,World Junior Championship enters finishing straight,https://chess24.com/en/read/news/world-junior-championship-enters-finishing-straight
Colin McGourty,category,4,,"Oct 26, 2019 | 9:30 AM",,Euro Teams 2: Giri wins stunner,https://chess24.com/en/read/news/euro-teams-2-giri-wins-stunner
Colin McGourty,category,0,,"Oct 25, 2019 | 9:37 AM",,Euro Teams 1: The Isle of Man hangover,https://chess24.com/en/read/news/euro-teams-1-the-isle-of-man-hangover
Colin McGourty,category,3,,"Oct 27, 2019 | 10:44 AM",,"Euro Teams 3: Armenia, Ukraine, Netherlands lead",https://chess24.com/en/read/news/euro-teams-3-armenia-ukraine-netherlands-lead
Colin McGourty,category,15,,"Nov 3, 2019 | 11:45 AM",,Wesley So crushes Carlsen to win Chess960 title,https://chess24.com/en/read/news/so-crushes-carlsen-to-win-chess960-world-championship
Colin McGourty,category,0,,"Oct 30, 2019 | 10:31 AM",,Euro Teams 4-5: Russia lead at halfway mark,https://chess24.com/en/read/news/european-teams-4-5-russia-lead-at-halfway-mark
Colin McGourty,category,1,,"Oct 28, 2019 | 10:03 AM",,Carlsen and Caruana trade wins in Fischer Random,https://chess24.com/en/read/news/carlsen-and-caruana-trade-wins-in-fischer-random
Colin McGourty,category,2,,"Oct 29, 2019 | 9:48 AM",,Carlsen and So take Fischer Random lead,https://chess24.com/en/read/news/carlsen-and-so-take-fischer-random-lead
Colin McGourty,category,1,,"Oct 31, 2019 | 12:17 PM",,Carlsen and So to play Fischer Random final,https://chess24.com/en/read/news/carlsen-and-so-to-play-fischer-random-final
Colin McGourty,category,6,,"Oct 31, 2019 | 10:54 PM",,Euro Teams 6-7: The Daniil Dubov Show,https://chess24.com/en/read/news/euro-teams-6-7-the-daniil-dubov-show
Colin McGourty,category,1,,"Nov 2, 2019 | 1:22 PM",,Wesley So inflicts 3rd loss in a row on Carlsen,https://chess24.com/en/read/news/wesley-so-inflicts-3rd-loss-in-a-row-on-magnus-carlsen
Colin McGourty,category,2,,"Nov 1, 2019 | 3:51 PM",,So stuns Carlsen to lead Fischer Random final,https://chess24.com/en/read/news/wesley-so-stuns-carlsen-to-lead-fischer-random-final
Jan Gustafsson,category,2,,"Aug 14, 2014 | 8:03 AM",,Jan's Olympiad Diary: Final round!,https://chess24.com/en/read/news/jan-s-olympiad-diary-final-round
Ilja Zaragatski,category,14,,"Aug 19, 2014 | 10:06 AM",,The 7 most illegal chess moves of all time,https://chess24.com/en/read/news/the-7-most-illegal-chess-moves-of-all-time
Colin McGourty,category,6,,"May 14, 2014 | 6:19 PM",,Chess Olympiad facing serious money crisis,https://chess24.com/en/read/news/chess-olympiad-facing-serious-money-crisis
Colin McGourty,category,0,,"Oct 7, 2013 | 7:00 AM",,Carlsen on the World Championship match,https://chess24.com/en/read/news/carlsen-on-the-world-championship-match
Colin McGourty,category,0,,"Oct 7, 2013 | 9:35 AM",,Anand on the World Championship match,https://chess24.com/en/read/news/anand-on-the-world-championship-match
Colin McGourty,category,0,,"Oct 7, 2013 | 12:48 PM",,Why Kramnik isn’t playing in Zurich 2014,https://chess24.com/en/read/news/why-kramnik-isn-t-playing-in-zurich-2014
Colin McGourty,category,0,,"Oct 7, 2013 | 1:00 PM",,Top German player claims lack of support,https://chess24.com/en/read/news/top-german-player-claims-lack-of-support
Colin McGourty,category,1,,"Oct 7, 2013 | 1:19 PM",,Russian Championship underdog,https://chess24.com/en/read/news/russian-championship-underdog
Colin McGourty,category,1,,"Oct 8, 2013 | 10:27 AM",,"Andreikin: ""I could get into professional gaming""",https://chess24.com/en/read/news/andreikin-i-could-get-into-professional-gaming
Colin McGourty,category,0,,"Oct 7, 2013 | 1:42 PM",,"Goryachkina: ""In women’s chess everything is possible""",https://chess24.com/en/read/news/goryachkina-in-women-s-chess-everything-is-possible
Colin McGourty,category,0,,"Oct 9, 2013 | 11:58 AM",,Tweets of the Week: 30 September - 6 October,https://chess24.com/en/read/news/tweets-of-the-week-30-september-6-october
Colin McGourty,category,0,,"Nov 5, 2013 | 11:57 AM",,Svidler to play 2014 Candidates,https://chess24.com/en/read/news/svidler-to-play-2014-candidates
Georgios Souleidis,category,0,,"Oct 15, 2013 | 10:45 AM",,Peter Svidler superstar,https://chess24.com/en/read/news/peter-svidler-superstar
Colin McGourty,category,0,,"Oct 12, 2013 | 3:57 PM",,Winners and Losers: The Paris Grand Prix,https://chess24.com/en/read/news/winners-and-losers-the-paris-grand-prix
Georgios Souleidis,category,0,,"Oct 28, 2013 | 11:00 PM",,Novy Bor wins the European Cup,https://chess24.com/en/read/news/novy-bor-wins-the-european-cup
Colin McGourty,category,0,,"Nov 4, 2013 | 10:27 AM",,Kasimdzhanov:  “In chess it’s always bad to play at home”,https://chess24.com/en/read/news/kasimdzhanov-in-chess-it-s-always-bad-to-play-at-home
Colin McGourty,category,0,,"Nov 6, 2013 | 11:00 PM",,Anand's greatest challenge,https://chess24.com/en/read/news/anand-s-greatest-challenge
Colin McGourty,category,2,,"Nov 9, 2013 | 6:00 PM",,"Anand-Carlsen, Game 1: The emergency brake",https://chess24.com/en/read/news/anand-carlsen-game-1-the-emergency-brake
Colin McGourty,category,1,,"Nov 10, 2013 | 7:00 PM",,"Anand-Carlsen, Game 2: A risky experiment",https://chess24.com/en/read/news/anand-carlsen-game-2-a-risky-experiment
Colin McGourty,category,1,,"Nov 12, 2013 | 9:30 PM",,"Anand-Carlsen, Game 3: Take the pawn, Vishy!",https://chess24.com/en/read/news/anand-carlsen-game-3-take-the-pawn-vishy
Colin McGourty,category,0,,"Nov 16, 2013 | 8:30 PM",,"Anand-Carlsen, Game 6: A heavy blow",https://chess24.com/en/read/news/anand-carlsen-game-6-a-heavy-blow
Colin McGourty,category,0,,"Nov 13, 2013 | 10:00 PM",,"Anand-Carlsen, Game 4: Fighting human chess",https://chess24.com/en/read/news/anand-carlsen-game-4-fighting-human-chess
Colin McGourty,category,0,,"Nov 15, 2013 | 10:00 PM",,"Anand-Carlsen, Game 5: First blood",https://chess24.com/en/read/news/anand-carlsen-game-5-first-blood
Colin McGourty,category,0,,"Nov 18, 2013 | 8:30 PM",,"Anand-Carlsen, Game 7: Angela's Ashes",https://chess24.com/en/read/news/anand-carlsen-game-7-angela-s-ashes
Colin McGourty,category,3,,"Nov 19, 2013 | 6:59 PM",,"Anand-Carlsen, Game 8: ""Yada yada yada""",https://chess24.com/en/read/news/anand-carlsen-game-8-yada-yada-yada
Colin McGourty,category,2,,"Nov 21, 2013 | 9:30 PM",,"Anand-Carlsen, Game 9: Liquid hydrogen",https://chess24.com/en/read/news/anand-carlsen-game-9-liquid-hydrogen
Colin McGourty,category,1,,"Nov 22, 2013 | 9:00 PM",,"Anand-Carlsen, Game 10: The Carlsen era begins",https://chess24.com/en/read/news/anand-carlsen-game-10-the-carlsen-era-begins
Colin McGourty,category,0,,"Dec 19, 2013 | 2:20 PM",,Tweets of the week: 9-15 December,https://chess24.com/en/read/news/tweets-of-the-week-9-15-december
Colin McGourty,category,1,,"Dec 26, 2013 | 1:45 AM",,"Carlsen: ""I play better chess than anyone else""",https://chess24.com/en/read/news/carlsen-i-play-better-chess-than-anyone-else
Colin McGourty,category,0,,"Dec 23, 2013 | 2:00 AM",,Korchnoi to play in Christmas Open (updated),https://chess24.com/en/read/news/korchnoi-to-play-in-christmas-open
Colin McGourty,category,0,,"Dec 22, 2013 | 10:00 PM",,Jakovenko: Rivals “saddened” that Anand lost,https://chess24.com/en/read/news/jakovenko-rivals-saddened-that-anand-lost
Colin McGourty,category,2,,"Dec 22, 2013 | 8:00 PM",,“Nepo” wins “Meeting of Generations” handicap,https://chess24.com/en/read/news/nepo-wins-meeting-of-generations-handicap
Colin McGourty,category,8,,"Dec 20, 2013 | 3:17 PM",,The wrong pieces in Chennai?,https://chess24.com/en/read/news/the-wrong-pieces-in-chennai
Colin McGourty,category,0,,"Dec 16, 2013 | 5:00 PM",,Nakamura triumphs in London,https://chess24.com/en/read/news/nakamura-triumphs-in-london
Colin McGourty,category,0,,"Jan 8, 2014 | 6:06 PM",,Shipov’s Review of 2013,https://chess24.com/en/read/news/shipov-s-review-of-2013
Colin McGourty,category,0,,"Jan 10, 2014 | 11:46 AM",,Carlsen to defend his title in November 2014,https://chess24.com/en/read/news/carlsen-to-defend-his-title-in-november-2014
Colin McGourty,category,0,,"Jan 10, 2014 | 1:22 AM",,St Petersburg 1914: Chess on the brink of war,https://chess24.com/en/read/news/st-petersburg-1914-chess-on-the-eve-of-war
Jan Gustafsson,category,1,,"Jan 15, 2014 | 12:53 PM",,Vugar Gashimov passes away at age 27,https://chess24.com/en/read/news/vugar-gashimov-passes-away-at-age-27
Colin McGourty,category,0,,"Jan 13, 2014 | 1:45 PM",,Carlsen to trademark his name,https://chess24.com/en/read/news/carlsen-to-trademark-his-name
Colin McGourty,category,0,,"Jan 13, 2014 | 3:00 PM",,Tata Steel Chess in full swing,https://chess24.com/en/read/news/tata-steel-chess-in-full-swing
Colin McGourty,category,0,,"Jan 14, 2014 | 3:00 PM",,"Tata Steel Rd 3 – Six lead, two great escapes",https://chess24.com/en/read/news/tata-steel-rd-3-six-lead-two-great-escapes
Colin McGourty,category,0,,"Jan 18, 2014 | 9:00 AM",,Tata Steel Rd 5: Fireworks in Wijk aan Zee,https://chess24.com/en/read/news/tata-steel-rd-5-fireworks-in-wijk-aan-zee
Colin McGourty,category,0,,"Jan 16, 2014 | 1:30 PM",,Tata Steel Rd 4: Aronian takes the lead,https://chess24.com/en/read/news/tata-steel-rd-4-aronian-takes-the-lead
